,link,text,time
266,https://www.instagram.com/p/BeKljWVH22x/,"""So exhausted. I've slept only 15 hours today"". 🐾😽 Happy Caturday Everyone! Every Saturday is Caturday to cat lovers. Today, however, is an extra-special *sleepy* edition of #Caturday for @catsofbgc! 
Enjoy! 😍❤️ #caturday #catsofbgc #adoptdontshop #catsofinstagram #cats #sleepycats #puspin #catphoto #catphotography",2018-01-20 08:58:37
267,https://www.instagram.com/p/BeKhTQRg2ea/,"The adoptable @catsofbgc greets you: ""For sure I am entitled for more snooze today! It's the weekend"" -Penelope 🐾😽 Happy Caturday Everyone! Every Saturday is Caturday to cat lovers. Today, however, is an extra-special *sleepy* edition of #Caturday for @catsofbgc! 
Enjoy! 😍❤️ #caturday  #catsofbgc #adoptdontshop #catsofinstagram #cats #sleepycats #puspin #catphoto #catphotography",2018-01-20 08:21:29
268,https://www.instagram.com/p/BeKgGZtna59/,"""It's always sleepy cat time."" - Belo🐾😽 Happy Caturday Everyone! Every Saturday is Caturday to cat lovers. Today, however, is an extra-special *sleepy* edition of #Caturday for @catsofbgc! 
Enjoy! 😍❤️ #caturday #catsofbgc #adoptdontshop #catsofinstagram #cats #sleepycats #puspin #catphoto #catphotography",2018-01-20 08:11:28
269,https://www.instagram.com/p/BeKB3esHtNS/,"""For sure I am entitled for more snooze today! It's the weekend"" -Penelope 🐾😽 Happy Caturday Everyone! Every Saturday is Caturday to cat lovers. Today, however, is an extra-special *sleepy* edition of #Caturday for @catsofbgc! 
Enjoy! 😍❤️ #caturday #catsofbgc #adoptdontshop #catsofinstagram #cats #sleepycats #puspin #catphoto #catphotography",2018-01-20 08:11:17
270,https://www.instagram.com/p/BeKAsNgn1FS/,"Happy Caturday Everyone! Every Saturday is Caturday to cat lovers. Today, however, is an extra-special *sleepy* edition of #Caturday for @catsofbgc! 
Enjoy! 😍❤️ #caturday #catsofbgc #adoptdontshop #catsofinstagram #cats #sleepycats #puspin",2018-01-20 03:36:31
271,https://www.instagram.com/p/BeJoRU2lJ3k/,"His face saturday morning at 8

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #caturday #catsofmanila #catsofbgc",2018-01-20 00:03:08
272,https://www.instagram.com/p/BeIWT7vBt0c/,sometimes i wish i have this similar feline indifference to humans. 😾 #catsofbgc #straycat #calico #YOL9x,2018-01-19 16:35:56
273,https://www.instagram.com/p/BeF4gMeljff/,"The sun will come out.. Tomorrow
Bet your bottom dollar that tomorrow... There'll be sun... Tomorrow! Tomorrow!
I love ya! Tomorrow!
You're always a day away... #cheese #cheesecatchats #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #catsofmanila #catsofbgc",2018-01-18 13:08:01
274,https://www.instagram.com/p/BeCj9iMFEJQ/,"He has this amazing skill of being able to lean on anything while sleeping.. Such as my wobbly knee.

#cheese #cheesecatchats #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #cutecats #catsofmanila #catsofbgc",2018-01-17 06:10:48
275,https://www.instagram.com/p/BeCErMpHpyI/,ano po order nila ma’am? 🐱 #catsofinstagram #catsofmanila #catsofbgc,2018-01-17 01:37:25
276,https://www.instagram.com/p/BeAyuuZA2xp/,Cozy 😽 #catsofBGC,2018-01-16 13:42:21
277,https://www.instagram.com/p/Bd_YOEpFzT2/,"The slightly cool weathermakes him even sleepier than usual

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #catsofmanila #catsofbgc",2018-01-16 00:30:29
278,https://www.instagram.com/p/Bd-ZnEOARYq/,"Wander the streets near the office, breathe polluted city air, & find something awesome to capture. Repeat. 😁🖒.
.
.
.
.
.
.
.
.
.
.
.
.
.
#21AceyStreet #StreetPH #StreetPhotography #ExploreToCreate #BGC #SoloPhotowalk #CollectivelyCreate #Manila #EverydayPhilippines #CreateCommune #CatsofBGC #CatsofInstagram #VSCo #VSCoPhile",2018-01-15 15:57:23
279,https://www.instagram.com/p/Bd7Z9i4gaAA/,"We're so happy to hear that more #catsofbgc were spayed/neutered. The cats will be returned, though--which means they are still in danger of being taken to the pound where they will be euthanized if unclaimed. Please consider adopting and/or getting in touch with your community admins to propose humane solutions to the stray cat population. -------------
Repost from @catsofbgc 
Last Friday, some of the new (and very hard-to-catch!) #CatsOfBGC received something from CARA Welfare Philippines (@carawelfareph ) that will keep their lives happier, healthier and longer: the gift of spaying/neutering! 
See, spaying/neutering don't just prevent cats from breeding and further overpopulating. When you spay/neuter your kitty, you're preventing it from: acquiring diseases transmitted through mating with other cats, roaming and running away, fighting with other cats, AND spraying smelly urine/wailing like crazy!! Here are just some of the photos from the TNR (#TrapNeuterRelease) activity made possible by our wonderful friends from CARA. You can even see our spayed/neutered BGC kitties comforting their inexperienced friends! Truly, that afternoon was filled with love and compassion--from hoomans and kitties alike! 
Since 2000, CARA (Compassion And Responsibility for Animals) has been serving as a non-profit,non-government organization for animal lovers. You may help them save more lives through spaying/neutering by donating to their cause. Thank you, CARA! Please visit https://www.caraphil.org/mainsite/get-involved/donate/ for more details. #AdoptDontShop",2018-01-14 11:28:44
280,https://www.instagram.com/p/Bd7OWfglmhh/,Monsieur Burrito sleeping on his book because he can #monsieurburrito #bgccats #catsofbgc,2018-01-14 09:47:17
281,https://www.instagram.com/p/Bd60_70FBtd/,How long have i grown?? #cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #sunday #catsofmanila #catsofbgc,2018-01-14 06:05:45
282,https://www.instagram.com/p/Bd4oyhjB2Z1/,Such a graceful cat ❤️ #catsofbgc,2018-01-13 09:40:35
283,https://www.instagram.com/p/Bd22AxDlRCf/,"""Couch yoga""

#cats #catstagram #catsofbgc #cat #bnw #bnwphotography #bnwmood",2018-01-12 16:57:38
284,https://www.instagram.com/p/Bd2Tp_Qgpb0/,Things I should do more of this year; help more cats. This little white buddy roams around BGC Central Square and has parts of it’s fur removed and has some scratches? It’s super friendly and doesn’t mind being petted I curse myself for not bringing any food to eat. I’ll find you buddy on Monday and I’ll feed you a bit. #catsofBGC #IWILLFINDYOU #ANDIWILLFEEDYOU,2018-01-12 12:17:12
285,https://www.instagram.com/p/Bd2FJ8gHWQ_/,"""I'm not crazy. My reality is just different than yours.""-Cheshire Cat, Alice in Wonderland

This kitty makeup post is my way of promoting the #CatsOfBGC. :3 Click link in bio to learn more about them AND how I did this look. #AdoptDontShop #CheshireCatMakeup
#Facepaint#Facepainting #CreativeMakeup #KittyMakeup #AliceInWonderlandMakeup #MakeupPH #MUAPH #MakeupPhilippines #bareMinerals #LorealPH #Fashion21 #BenefitPH #SleekPH #Lorac #FlashPalette #NyxPH #UrbanDecay #MaybellinePH #NichidoPH",2018-01-12 09:50:43
286,https://www.instagram.com/p/Bd1uea7BlCW/,Cats of BGC 🐈🐱 #cats #meow #neko #miao #pusa #catsofbgc #bgc #bgccats,2018-01-12 06:32:32
287,https://www.instagram.com/p/BdxYmu1nNUH/,"can someone please adopt this  furball? he’s sweet and cuddly! 😻 kung pwede ko lang iuwi e, but the granmama cat is already taking care of 5 puspins, 1 pig, and 4 monkeys 😂🤪 #catsofbgc #adoptdontshop",2018-01-10 14:33:54
288,https://www.instagram.com/p/BdxQyA-FeiS/,"Talk to my butt- Susan, a fat cat in Mind Museum",2018-01-10 12:56:07
289,https://www.instagram.com/p/Bdv9bTSFNRD/,"His favorite pose.. Squishing his chubby cheeks to the side... One eye smaller than the other. 
#cheese #cheesecatchats #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #catsofmanila #catsofbgc",2018-01-10 00:47:45
290,https://www.instagram.com/p/BduTx6lH1iH/,H u n t e r 🐈 #catsofbgc,2018-01-09 09:24:35
291,https://www.instagram.com/p/BdtTtjQFJOi/,"Sunbathing

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #catsofmanila #catsofbgc",2018-01-09 00:04:45
292,https://www.instagram.com/p/BdpcrEOlqQE/,"He loves to sit on a lot of pillows

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #sunday #catsofmanila #catsofbgc",2018-01-07 12:06:06
293,https://www.instagram.com/p/BdltZGVhhgM/,Cats of BGC #catsofbgc #cats #catsofthefort #bgc #bgccats #neko #miao #pusa,2018-01-06 01:15:13
294,https://www.instagram.com/p/Bdh-0uqHeOx/,"Cat City BGC 
@skeletalhorses #cats #CatsofBGC",2018-01-04 14:30:35
295,https://www.instagram.com/p/Bdh30oaHjVr/,"Cat Shelter @skeletalhorses 
#cats #CatsofBGC",2018-01-04 13:29:24
296,https://www.instagram.com/p/Bdh2ohoHG7_/,"Cat Wizard @skeletalhorses 
#cats #CatsofBGC",2018-01-04 13:19:01
297,https://www.instagram.com/p/Bde-tHrlQfP/,"This cat finds chill amidst the chaos.

#catsofbgc #TNR #puspin #gingercat",2018-01-03 10:31:50
298,https://www.instagram.com/p/Bde3rbnn9RT/,#catsofbgc #catsofinstagram,2018-01-03 09:30:26
299,https://www.instagram.com/p/Bde2izOAUhj/,"Hello sleepy cat
#catsofbgc",2018-01-03 13:06:14
300,https://www.instagram.com/p/BdcdLQ7F9t7/,"Cheese: because you always feed me very well, i will let you rub my belly without killing you.
Human: 😃😃 #cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #catsofmanila #catsofbgc",2018-01-02 11:01:23
301,https://www.instagram.com/p/BdbpkMNhVlk/,Windowshopping at BGC #catsofbgc #catsofinstagram,2018-01-02 03:29:23
302,https://www.instagram.com/p/BdZbJpEhuIj/,"The #catsofbgcfort 
#coexist with #catsofbgc #philippines #newyears2018 #cat",2018-01-01 17:03:52
303,https://www.instagram.com/p/BdZYmRSh7yR/,"#catsofbgcfort #philippines .

#cats #cat #nightlife #coexist #catsofbgc",2018-01-01 17:05:44
304,https://www.instagram.com/p/BdZRyvEh-Cb/,"#catsofbgc ...... Walking around #BGCfort I came across a park with around 15+ #straycats sleeping on the #spotlights for warmth! #catsofbgcfort

#manila #philippines #newyearseve #2018 #happynewyear #solarcats #cats #cat",2018-01-01 17:05:07
305,https://www.instagram.com/p/BdaFmvVh53F/,"#catofinstagram #teamroyalflash #tripniroyatash #kuripotdate101 sa BGC with @michaelroypalma171
Nakipagbonding sa mga #catsofbgc sa @bonifaciohighstreet.",2018-01-31 16:08:09
306,https://www.instagram.com/p/BdaFQW2BiM0/,"1st day of the year with the #catsofbgc
Certified #kuripotdate101 with @michaelroypalma171

#teamroyalflash #tripniroyatash",2018-01-31 16:09:28
307,https://www.instagram.com/p/BdZTR_PBZkt/,"#catsofbgc walking around #bgcfort I discovered the friendly population of #straycats that #coexist here... it's nice to see them and clearly welcome #feralcat .

#catsofbgcfort #manila #bgcfortstrip #cats of the #philippines",2018-01-01 17:01:46
308,https://www.instagram.com/p/BdUnbKHBC0P/,"I went to see the @catsofbgc yesterday. Here are some of them near the Shang area. Most of them are fixed and very healthy. They're so adorable and friendly too. Actually, even friendlier than my house cats 😂 But don't tell them I said that.
.
.
.
#cats #kyusikats #gato #catlife #muning #catcarephilippines #pusa #catsofinstagram #instacat #meow #furball #kitties #adoptdontshop #domesticcats #puspin #straycats #catoftheday #kitty #catsagram #spayed #neutered #responsiblepetguardianship #catsofbgc",2017-12-30 09:55:59
309,https://www.instagram.com/p/BdUUlfKloKh/,"I love december because the weather is perfect for my favorite activity: sleeping! 
#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #caturday #catsofmanila #catsofbgc",2017-12-30 07:11:23
310,https://www.instagram.com/p/BdQMsJigkml/,"Mum, I’m sleeping! Stop taking pictures! 😴😴😴 #cats #catstagram #catsagram #catsofbgc #catslife #catsofinstagram #catsdaily #catsphilippines #catsofmanila #catsofmetromanila #catsph",2017-12-28 17:35:09
311,https://www.instagram.com/p/BdP-9EtDC0f/,"Stray cats 😻

#meow #catsofinstagram #catsofbgc",2017-12-28 14:45:23
312,https://www.instagram.com/p/BdPQVMNn_d0/,#catsofbgc #catsofinstagram,2017-12-28 07:58:00
313,https://www.instagram.com/p/BdPCoPsly0y/,"This is me fighting for the last few pieces of crispy beef strips at the table. 
#catsofbgc #puspin #TNR",2017-12-28 05:58:16
314,https://www.instagram.com/p/BdOeQA_ARQY/,FEED MEEEE! 😸 #catstagram #cats #catsagram #catsofbgc #instacat #instacats #catslife,2017-12-28 00:43:36
315,https://www.instagram.com/p/BdNuNv_gXr4/,"We just can't handle how adorable Eleven is! We are so inlove! ❤️ She is one of the most sweetest #catsofbgc we ever met. She loves to eat, play, sleep and be just as adorable as she is. She has that look of her mom ""Mama"" cat the calico but is definitely is lovable. 
She is spayed about 8 months old and still very playful. 😻

Eleven is looking for her furrever mom/dad. Could it be you? 😽🐾 by @catsofbgc",2017-12-27 17:40:39
316,https://www.instagram.com/p/BdIei8QlA6q/,"Another evening stroll around #BGC and I just had to say hi to all the #cats we met along the way.

#cat #gato #neko #instacat #catsofBGC #mustlovecats #catdaddy",2017-12-25 16:47:31
317,https://www.instagram.com/p/BdIXyXBg8c7/,Good night 😽😉 #catsofinstagram #catsagram #catsofworld #catslife #catstagram #catsofbgc,2017-12-25 15:48:28
318,https://www.instagram.com/p/BdIDzbIj66G/,"One of the Guardians of BGC
#catsofinstagram #cat #catsofBGC #고양이",2017-12-25 12:53:51
319,https://www.instagram.com/p/BdGoyRZlrhW/,#kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #merrychristmas #happyholidays #happyplace #happy #holidays #christmas #cat #cats #catsofig #catsofinstagram #kitty #catsofmanila #catsofbgc,2017-12-25 01:40:45
320,https://www.instagram.com/p/BdEbC1KlnW-/,"Cat loaf

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #caturday #catsofmanila #catsofbgc",2017-12-24 02:59:58
321,https://www.instagram.com/p/BdDSepCgyrB/,Night night everyone! 😽💤 #catsofbgc #catsofinstagram #catstagram #catsagram #cats #catslife,2017-12-23 16:25:53
322,https://www.instagram.com/p/BdDPaXKAO1S/,"This was me back when I was still living in the streets of BGC. 
I want to thank everyone who gave me food and water and pats and cuddles! Thank you! 😽

#startedfromthebottom #cats #catsofinstagram #catsofbgc #cats_of_instagram #catsagram #catstagram #catsdaily",2017-12-24 04:45:03
323,https://www.instagram.com/p/BdDJABLAvYE/,#cats #catsofinstagram #catstagram #catsofbgc #catslife #catsofinsta #catsdaily,2017-12-23 15:03:03
324,https://www.instagram.com/p/BdCwxzhg6lq/,"Hello hoomans! My name is Momo and I came from the streets of BGC. 
Thank you to my parents for adopting me! 😸😻 #CatsOfBGC #instacat #SirMomoTheCat #catsofinstagram #cats #catstagram #catsofworld #cats",2017-12-23 15:59:51
325,https://www.instagram.com/p/BdCkvRtlo2P/,#cat #gato #neko #instacat #catsofBGC,2017-12-23 09:46:12
326,https://www.instagram.com/p/Bc9et39Hxzn/,#catsofbgc #catsofinstagram,2017-12-22 12:27:20
327,https://www.instagram.com/p/Bc9NQhPAFUo/,"We wish it is always sweet dreams for dear Eleven of the #catsofbgc. She would really just love to curl up in a corner if your home to snooze the day away. Love her to? HURRY then and get in touch with @catsofbgc before it is too late!

Although the cats of BGC may look well fed, they are constantly in danger of being taken to the pound to be euthanized. :( Eleven has been spayed already by the @carawelfareph .",2017-12-22 02:15:30
328,https://www.instagram.com/p/Bc8kvGFFvIo/,Catspotting pt. 4628 #catsofbgc (and this stray dog) #cats,2017-12-21 01:50:43
329,https://www.instagram.com/p/Bc4Sr84HSZg/,"#Repost @catsofbgc (@get_repost)
・・・
CatsOfBGCStories:

Hi, my name is Max. 😽🐾 I'm female and around 2 months or 2 and a half months old. I was rescued and was sent to the nearby vet. The vet gave me Max as my name but I didn't complain even though it's a male name. 😸 I heard that Max believes to be a lucky name! Oh how lucky I really am! 
Recently, they did a blood test. White blood cell improved from 50k to 33k, anemia worsened despite good appetite and supplementation. They have also dewormed me. They will increase the dosage of iron supplements. I heard I will probably stay in the hospital for another week. Please pray for my quick recovery! I thank you so much @zoeezequiel who rescued me and will be my future mom! 😻 I can't wait to spend my days in my furrever home. Thank you. 🙏🏻❤️ -Max 🐾😸 #catsofinstagram #CatsOfBGC #adoptdontshop",2017-12-19 09:56:03
330,https://www.instagram.com/p/Bc4CWkPHXLP/,#catsofbgc #catsofinstagram,2017-12-19 08:03:58
331,https://www.instagram.com/p/Bc1yDqwnb_F/,"#CatsOfBGC posed just right in front of #OPPOF5Youth. 
Full review soon on #TechPatrol!",2017-12-18 15:32:42
332,https://www.instagram.com/p/Bcy_8CTF6yN/,"I needed this after a hardworking week

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #sunday #weekendvibes #catsofmanila #catsofbgc",2017-12-17 08:37:26
333,https://www.instagram.com/p/BcwtcrhnONn/,"Slept Upon. {TRAPPED}

#cats #CatsofBGC @skeletalhorses",2017-12-16 11:15:58
334,https://www.instagram.com/p/BcwswgsHJYa/,"[ C R A D L E ]

#cats #CatsofBGC @skeletalhorses",2017-12-16 11:09:56
335,https://www.instagram.com/p/BcwsbvcHI2A/,"NEKO NO HIME SAMA @skeletalhorses 
#cats #CatsofBGC",2017-12-16 11:07:06
336,https://www.instagram.com/p/Bcwr80wnEo5/,"Neko no Paradise 
@skeletalhorses 
#cats #CatsofBGC",2017-12-16 11:02:53
337,https://www.instagram.com/p/BcwrjK_ninW/,"@skeletalhorses CAT GOD 
#cats #CatsofBGC",2017-12-16 10:59:23
338,https://www.instagram.com/p/BcuyqBTlGl-/,"Looks like someoneis happy with his new toy. Merry Christmas Cheese!

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #caturday #catsofmanila #catsofbgc",2017-12-15 17:23:32
339,https://www.instagram.com/p/BctIJtFg4wB/,"#Repost @catsofbgc
・・・
Did I hear you say it's FriYay already? -Meghan 🐾😸 #adoptdontshop #CatsOfBGC #catsofinstagram #foradoption",2017-12-15 01:52:21
340,https://www.instagram.com/p/BckYKhVgBC-/,"Find Ming-ming. 😂 .
.
.
.
.
.
.
.
.
#Cat #CatsofInstagram #CatsofBGC #StreetCat #LeChat #ExploreToCreate #Click_Vision #CollectivelyCreate #CreateCommune #LoveBHS #21AceyStreet",2018-01-13 12:25:06
341,https://www.instagram.com/p/BcjLKvFluJK/,"What do you do if he looks at you like this at 6am? You pry your eyes open, force your legs to stand up, get out of bed and give him breakfast.

#cheese #cheesecatchats #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #monday #catsofmanila #catsofbgc",2017-12-11 05:06:18
342,https://www.instagram.com/p/Bcg9U1qja7G/,"Took a little side trip to BGC today. 
Had lunch at Manam (that crispy sisig is real good). Grabbed an ice cream sandwich and milkshake at Baskin Robins (cause, well, humid Manila weather). Then spent some quality time at Fully Booked BGC (one of the remaining havens for book lovers). And I love that they feed the cats in BGC 😻😻😻 #bgc #manamph #sisig #crispysisig #icecreamsandwich #fullybookedbgc #catsofbgc",2017-12-10 08:37:34
343,https://www.instagram.com/p/Bcg0zmYAtg2/,Please keep dry and warm this rainy Caturday. 🐈🐾 #catsofinstagram #catsofbgc ~ from @catsofbgc,2017-12-10 07:12:25
344,https://www.instagram.com/p/BcgwF_wn1Og/,Please keep dry and warm this rainy Caturday. 🐈🐾 #catsofinstagram #catsofbgc,2017-12-10 06:31:14
345,https://www.instagram.com/p/BcgaPeIFxty/,"Cheese: what are you guys doing this Sunday? Me just chilling and lazying around.

#cheese #cheesecatchats #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #sunday #weekendvibes #catsofmanila #catsofbgc",2017-12-10 03:20:17
346,https://www.instagram.com/p/BcdX4iBl7E6/,"Uh oh.. Looks like he found his new spot at the top of the fridge

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #caturday #catsofmanila #catsofbgc #spidercat",2017-12-08 23:01:57
347,https://www.instagram.com/p/BccgsnMnVZC/,"#Repost @catsofbgc (@get_repost)
・・・
CatsOfBGCStories:

Hi, my name is Max. 😽🐾 I'm female and around 2 months or 2 and a half months old. I was rescued and was sent to the nearby vet. The vet gave me Max as my name but I didn't complain even though it's a male name. 😸 I heard that Max believes to be a lucky name! Oh how lucky I really am! 
Recently, they did a blood test. White blood cell improved from 50k to 33k, anemia worsened despite good appetite and supplementation. They have also dewormed me. They will increase the dosage of iron supplements. I heard I will probably stay in the hospital for another week. Please pray for my quick recovery! I thank you so much @zoeezequiel who rescued me and will be my future mom! 😻 I can't wait to spend my days in my furrever home. Thank you. 🙏🏻❤️ -Max 🐾😸 #catsofinstagram #CatsOfBGC #adoptdontshop",2017-12-08 14:59:44
348,https://www.instagram.com/p/Bccc-YjFDpU/,Even cats find love this Christmas. ❤️❤️ #catsofbgc,2017-12-08 14:27:13
349,https://www.instagram.com/p/BcblApFH6Jk/,"CatsOfBGCStories:

Hi, my name is Max. 😽🐾 I'm female and around 2 months or 2 and a half months old. I was rescued and was sent to the nearby vet. The vet gave me Max as my name but I didn't complain even though it's a male name. 😸 I heard that Max believes to be a lucky name! Oh how lucky I really am! 
Recently, they did a blood test. White blood cell improved from 50k to 33k, anemia worsened despite good appetite and supplementation. They have also dewormed me. They will increase the dosage of iron supplements. I heard I will probably stay in the hospital for another week. Please pray for my quick recovery! I thank you so much @zoeezequiel who rescued me and will be my future mom! 😻 I can't wait to spend my days in my furrever home. Thank you. 🙏🏻❤️ -Max 🐾😸 #catsofinstagram #CatsOfBGC #adoptdontshop",2017-12-08 12:08:49
350,https://www.instagram.com/p/BcbhwOxH8h6/,Did I hear you say it's FriYay already? -Meghan 🐾😸 #adoptdontshop #CatsOfBGC #catsofinstagram #foradoption,2017-12-08 05:49:44
351,https://www.instagram.com/p/BcZne0ClOms/,"Waiting for me to turn on the tv so we watch Netflix

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #catsofmanila #catsofbgc",2017-12-07 12:01:18
352,https://www.instagram.com/p/BcXx2QinWWB/,"""That warmth we feel near the lights when we get so cold is the same feeling we have been longing - to be with you. The warmth of your love and your cuddles is the most beautiful gift we will ever received this Christmas. "" ❤️ #CatsOfBGC #lampshadekittyseries #adoptdontshop 
PhotoCredit: Maya Miranda",2017-12-06 19:06:38
353,https://www.instagram.com/p/BcXRM8jlcKY/,"This sweet guy wont let me out of his sight.. Follows me wherever i go.. Sits beside me when im eating, watching tv and wakes me up on time.

#cheese #cheesecatchats #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #catsofmanila #catsofbgc #sweet",2017-12-06 14:08:08
354,https://www.instagram.com/p/BcWKA2snZVx/,"We just can't handle how adorable Eleven is! We are so inlove! ❤️ She is one of the most sweetest #catsofbgc we ever met. She loves to eat, play, sleep and be just as adorable as she is. She has that look of her mom ""Mama"" cat the calico but is definitely is lovable. 
She is spayed about 8 months old and still very playful. 😻

Eleven is looking for her furrever mom/dad. Could it be you? 😽🐾",2017-12-06 03:52:00
355,https://www.instagram.com/p/BcUvKrgg7cR/,Catspotting pt. 7529 #catsofbgc,2017-12-05 14:32:15
356,https://www.instagram.com/p/BcTJCK1lJz_/,"Cheese: im so bored. Pls buy me new toys.
Human: ok coz you broke all of your toys!!
Cheese: 😹😹😹 #cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #catsofmanila #catsofbgc",2017-12-04 23:39:48
357,https://www.instagram.com/p/BcSOCl1DUmH/,"Preggy
#catsofinstagram
#catsofbgc",2017-12-04 15:04:19
358,https://www.instagram.com/p/BcRhDbUhA9Z/,My usual break from reviews. Walking along High street to pet strays and give them belly rubs 😍😽#catsofbgc,2017-12-04 08:31:12
359,https://www.instagram.com/p/BcP3fA8nydN/,"Cat Treats Are Powerful

#CatsofBGC #cats",2017-12-03 17:09:18
360,https://www.instagram.com/p/BcM8JhVn71Q/,"The best present one can hope for this year is to spend time together. Cats of BGC can’t wait to celebrate the holidays with you. May this Christmas end the present year on a cheerful note and make way for a fresh and bright New Year. Here’s wishing everyone a Merry Christmas. ❤️🎄 Share the love by sharing our video and tag your friends! 
It’s the most wonderful time of the year! Let us celebrate by spreading goodwill and Christmas cheer!

#catsofinstagram #CatsOfBGC",2017-12-02 13:51:46
361,https://www.instagram.com/p/BcMMAh0FPQD/,"Getting ready to pounce

#cheesecatchats #cheese #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #weekend #caturday #catsofmanila #catsofbgc",2017-12-02 06:51:06
362,https://www.instagram.com/p/BcLzt93DkK7/,Playtime!!! I really enjoy playtime with the meow-meows! 🐶🐱 #maltese #petsofbgc #exoticlonghair #catsofinstagram #catsofbgc #oraclecats,2017-12-02 03:21:00
363,https://www.instagram.com/p/BcHNnL3FsNC/,Read a good book and have an even greater cat nap! #naptime #afternoonnaps #intheneighborhood #catsofbgc #meowmeow,2017-11-30 08:28:55
